user_id,recharge_frequency,bill_payment_regularity,upi_transaction_count,wallet_usage_score,monthly_savings_pct,ecommerce_frequency,bank_balance_stability,monthly_income,credit_score,risk_profile,recommended_allocation
SU0530,10,23.89,46,47.05,14.06,18,26.7,83621,465,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0531,16,56.25,96,68.4,19.39,32,47.35,84990,633,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0532,26,71.2,157,87.59,37.61,59,73.87,107660,767,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0533,14,36.87,44,27.26,17.92,18,45.81,91296,514,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0534,17,62.03,119,70.25,28.38,43,87.65,117839,688,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0535,15,41.86,96,53.72,19.68,23,58.28,98094,612,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0536,22,67.81,122,48.31,31.15,44,80.63,5000,711,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0537,14,64.82,118,36.8,28.32,38,54.01,91675,666,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0538,16,49.83,102,62.3,21.59,28,53.45,78039,589,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0539,11,35.85,68,39.78,14.83,17,45.5,57106,522,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0540,14,46.69,62,35.7,22.35,19,40.43,83173,540,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0541,25,86.48,165,79.9,31.88,49,81.44,122205,766,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0542,8,9.06,36,33.05,6.33,17,36.72,57524,432,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0543,26,78.92,131,70.44,29.92,39,87.39,93687,803,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0544,16,50.94,112,39.25,14.92,33,56.26,114265,580,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0545,17,68.15,126,73.7,25.23,26,41.19,96393,655,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0546,15,43.01,70,48.75,10.0,20,33.55,67437,502,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0547,9,46.24,74,33.12,10.85,14,17.25,63018,458,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0548,17,33.81,61,41.73,15.99,25,44.82,91333,527,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0549,10,31.63,71,40.77,13.25,18,38.41,77224,497,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0550,15,25.53,71,28.17,12.86,16,34.71,52126,496,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0551,23,62.48,150,70.32,27.78,38,72.44,119175,718,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0552,9,40.65,45,17.55,9.69,11,33.13,47007,432,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0553,23,91.05,140,72.2,29.16,39,79.26,150000,748,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0554,9,23.55,82,25.22,9.86,26,20.61,78730,484,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0555,7,18.6,43,15.36,12.09,11,20.14,20839,396,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0556,8,21.63,26,42.3,0.0,1,27.31,93752,410,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0557,7,30.06,84,28.02,7.39,10,43.15,5000,489,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0558,7,8.02,33,30.74,6.96,19,22.35,55454,396,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0559,17,43.07,111,37.85,25.16,31,65.71,63967,631,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0560,29,92.76,171,77.16,30.25,60,98.4,150000,799,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0561,16,25.66,89,50.37,15.38,22,42.79,70258,569,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0562,14,48.16,97,54.24,20.24,34,66.41,53435,621,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0563,16,58.67,105,34.63,26.87,39,71.48,72152,647,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0564,11,39.91,64,39.6,14.6,23,52.32,34341,562,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0565,19,50.13,81,55.02,15.44,24,57.05,64292,593,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0566,16,43.13,121,60.02,16.14,23,75.11,57765,608,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0567,15,65.25,104,49.4,26.02,40,49.42,59729,670,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0568,15,53.3,104,27.97,14.89,26,75.94,77311,647,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0569,23,73.56,146,66.31,32.32,53,89.25,117318,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0570,10,37.29,65,27.58,13.74,19,53.0,28734,515,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0571,20,60.81,101,63.48,21.01,35,53.14,37271,672,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0572,10,60.69,59,17.15,27.44,19,53.64,69654,564,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0573,15,69.4,114,55.61,22.9,34,78.66,97718,682,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0574,19,81.53,125,81.22,29.78,37,56.34,112484,732,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0575,27,81.85,183,83.28,33.04,54,86.0,131223,804,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0576,5,9.88,11,28.45,6.35,8,0.0,65723,380,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0577,10,29.3,51,17.53,14.96,20,29.52,71998,477,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0578,8,17.9,24,7.15,3.73,8,9.54,98659,358,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0579,10,34.92,107,60.0,17.09,22,42.39,141268,532,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0580,6,27.08,15,19.88,0.35,8,49.5,5000,407,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0581,8,38.47,65,33.21,6.01,12,50.25,5000,516,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0582,19,56.65,127,47.32,27.9,41,42.44,81954,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0583,6,34.79,52,32.09,7.82,15,35.05,55576,484,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0584,14,48.13,66,34.95,8.05,25,55.49,62977,554,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0585,7,28.59,20,36.84,14.05,14,17.34,51833,454,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0586,25,62.41,156,99.9,27.6,45,78.0,95563,766,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0587,6,31.46,44,39.89,11.04,11,36.23,31294,478,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0588,11,36.76,77,32.57,20.53,16,21.18,40603,526,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0589,14,61.26,106,29.06,21.13,38,42.65,71280,566,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0590,6,13.26,43,6.5,5.52,11,21.61,53014,382,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0591,6,0.0,39,36.51,0.07,0,18.0,16346,356,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0592,15,30.55,64,32.15,9.18,26,32.86,51985,532,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0593,11,41.16,64,39.09,15.24,22,32.24,73971,558,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0594,16,47.07,99,53.43,19.39,23,45.36,60575,540,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0595,23,84.84,119,80.57,28.6,35,78.63,120418,783,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0596,23,92.25,122,79.87,33.51,57,85.5,92538,785,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0597,22,68.39,137,61.34,27.27,31,87.05,63565,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0598,24,73.81,124,71.83,22.71,40,65.79,107784,724,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0599,25,94.44,164,72.94,35.95,51,85.71,121850,848,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0600,18,61.51,148,59.49,27.76,48,63.16,70136,698,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0601,25,73.82,142,76.19,38.43,48,82.28,135118,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0602,8,25.28,84,39.75,13.48,17,26.79,100837,486,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0603,6,38.03,48,48.42,4.28,21,46.97,21600,496,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0604,20,71.13,151,69.45,26.83,33,46.92,128693,690,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0605,22,59.51,110,76.02,25.44,41,87.17,31173,723,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0606,19,67.17,129,55.31,29.25,43,69.4,119799,695,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0607,18,69.05,131,67.46,25.71,34,70.59,66003,679,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0608,26,82.08,156,73.04,29.59,55,100.0,137638,773,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0609,11,25.28,75,37.0,4.48,15,40.91,21742,476,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0610,18,38.71,79,52.73,18.48,30,36.49,62355,577,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0611,17,69.49,156,64.59,32.08,30,73.31,69878,668,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0612,22,65.6,162,90.86,28.21,43,91.59,88629,744,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0613,2,10.18,33,33.41,7.32,5,4.07,71647,330,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0614,23,54.97,137,77.81,31.57,47,93.75,90208,728,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0615,12,47.57,106,54.84,19.17,27,51.42,118752,619,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0616,18,62.35,103,80.02,22.44,45,58.96,78056,637,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0617,14,47.42,76,36.19,20.56,32,39.92,108087,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0618,20,67.87,143,77.6,31.28,39,63.21,49213,787,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0619,11,41.3,68,25.93,14.54,23,10.35,42608,527,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0620,15,54.5,86,42.16,21.39,32,42.5,53456,593,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0621,17,62.73,108,61.91,20.8,36,54.05,117444,662,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0622,8,34.69,35,51.04,13.04,10,24.2,58497,441,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0623,17,46.05,95,39.97,19.78,26,60.69,19942,563,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0624,18,50.73,104,54.64,24.18,43,58.54,51202,640,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0625,10,20.35,64,30.22,13.8,8,18.65,15038,472,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0626,9,35.1,81,34.93,3.51,24,31.0,74481,512,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0627,15,53.7,125,68.66,24.68,40,65.83,104580,644,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0628,19,63.06,123,94.95,24.48,33,62.98,77614,696,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0629,8,9.22,14,26.96,0.4,0,10.47,17384,377,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0630,14,28.32,94,38.21,19.97,23,46.44,81569,550,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0631,6,30.95,53,13.19,4.68,23,22.14,7700,434,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0632,16,54.09,130,54.48,21.94,31,45.16,92485,607,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0633,9,11.09,69,13.88,13.53,6,16.0,41138,443,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0634,11,31.4,55,47.97,20.19,20,49.29,53556,537,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0635,8,35.02,53,37.71,13.39,24,37.65,55926,485,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0636,10,42.87,44,27.1,11.89,15,26.36,46454,499,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0637,11,43.66,93,67.83,17.83,25,55.81,79548,607,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0638,17,44.98,89,40.14,26.25,35,35.38,33072,608,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0639,7,32.38,38,24.01,10.31,15,10.27,49937,412,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0640,19,40.12,125,63.58,20.1,30,55.21,105940,631,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0641,15,64.77,69,54.64,11.76,20,63.08,71906,571,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0642,10,57.88,48,48.29,14.52,25,35.4,64333,537,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0643,20,44.75,120,73.37,28.82,43,68.51,94516,656,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0644,12,39.26,71,51.97,9.51,16,58.77,80080,571,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0645,18,57.62,104,56.31,27.7,30,61.37,90148,671,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0646,12,35.07,71,48.43,13.05,16,64.53,25947,573,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0647,8,16.77,38,33.63,8.91,5,14.81,54191,449,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0648,20,63.25,92,69.62,23.51,22,42.99,35558,631,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0649,13,40.54,92,26.02,13.42,19,39.67,66653,523,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0650,12,26.7,67,28.51,15.82,16,32.82,42659,541,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0651,8,28.47,73,40.9,8.84,15,20.5,34038,467,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0652,19,71.17,122,37.51,24.78,48,97.25,94327,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0653,11,22.79,65,41.47,10.65,19,38.46,33057,517,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0654,16,39.9,98,66.17,26.81,33,61.94,90760,630,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0655,20,84.82,122,57.27,24.89,41,59.35,90039,736,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0656,15,49.59,116,50.96,27.62,32,49.09,62089,630,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0657,25,86.2,159,72.13,40.0,55,99.88,150000,823,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0658,15,41.48,94,40.81,14.56,28,25.34,69436,583,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0659,10,34.37,43,26.6,0.0,17,15.17,59375,401,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0660,18,82.63,134,56.21,30.2,53,61.94,124043,701,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0661,18,61.92,97,47.98,20.81,38,72.34,112658,626,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0662,6,9.38,60,25.03,4.91,8,20.07,52698,359,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0663,16,37.83,99,48.63,17.88,32,56.66,64521,611,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0664,18,46.76,119,69.4,18.17,26,51.09,35198,610,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0665,19,55.44,92,53.17,28.24,37,73.68,85323,682,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0666,18,38.72,83,58.64,22.74,26,36.92,104787,594,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0667,13,38.04,47,26.6,15.82,11,38.68,53669,521,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0668,8,21.31,40,28.51,13.68,20,29.79,5000,447,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0669,18,81.25,104,47.23,25.4,45,77.41,112142,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0670,5,39.39,50,9.07,5.33,14,11.35,57268,428,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0671,26,85.91,166,71.53,38.54,58,88.69,110462,841,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0672,7,42.89,66,41.77,17.75,24,37.27,80330,518,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0673,8,17.69,51,43.27,14.74,18,17.98,60710,442,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0674,20,76.41,123,49.78,27.28,40,54.81,78077,657,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0675,21,58.94,145,56.69,26.29,42,56.96,119184,691,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0676,15,35.78,77,33.41,20.37,33,48.22,34134,547,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0677,14,47.98,76,48.12,18.34,30,41.79,69654,567,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0678,16,44.3,104,59.85,14.51,28,45.0,64776,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0679,10,26.59,53,27.89,7.46,25,7.21,24167,437,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0680,24,92.24,186,78.17,32.86,50,78.29,118523,815,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0681,21,63.26,126,83.02,31.38,43,83.39,129146,745,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0682,16,83.44,137,68.65,31.57,42,74.55,121301,774,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0683,20,58.18,151,61.15,23.45,42,70.39,114885,711,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0684,11,58.98,73,45.31,13.97,21,45.75,18630,596,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0685,5,7.52,23,13.45,3.93,11,7.75,5000,348,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0686,4,22.22,54,29.9,10.53,12,41.72,39440,415,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0687,15,47.64,108,57.38,18.5,40,77.36,72327,632,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0688,4,19.06,22,12.26,5.75,16,24.48,23171,419,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0689,19,68.27,97,60.73,18.34,33,91.35,130458,693,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0690,9,42.25,14,28.92,11.48,19,19.09,44217,487,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0691,17,64.23,108,57.48,19.87,32,37.31,86465,561,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0692,13,40.29,80,53.36,14.41,33,35.83,87624,579,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0693,7,34.78,60,39.84,11.0,16,30.3,50041,489,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0694,16,48.89,82,52.84,26.94,35,84.46,143165,605,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0695,22,66.05,127,82.05,26.84,45,72.59,78947,737,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0696,24,70.04,146,68.84,29.92,49,71.19,94228,746,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0697,9,26.82,49,20.34,16.28,13,20.41,22924,471,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0698,18,52.52,96,18.07,19.81,32,63.71,109099,629,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0699,16,30.07,102,48.59,21.82,31,61.16,89038,604,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0700,20,70.32,168,59.97,30.2,49,64.96,82380,694,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0701,9,42.27,51,33.95,9.34,15,4.6,19792,458,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0702,21,76.66,140,43.8,24.86,37,51.9,123921,648,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0703,9,28.83,53,30.12,16.12,24,55.34,59894,524,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0704,17,38.34,74,56.73,25.16,27,60.58,108150,635,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0705,16,59.15,98,43.68,25.83,38,55.33,74181,600,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0706,10,18.56,55,46.86,11.14,30,64.16,72450,496,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
